净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态
2014-05-22,0.854,0.854,0.12,开放申购,开放赎回
2014-05-23,0.855,0.855,0.12,开放申购,开放赎回
2014-05-27,0.849,0.849,,开放申购,开放赎回
2014-05-28,0.848,0.848,-0.12,开放申购,开放赎回
2014-05-29,0.85,0.85,0.24,开放申购,开放赎回
2014-05-30,0.845,0.845,-0.59,开放申购,开放赎回
2014-06-03,0.843,0.843,-0.24,开放申购,开放赎回
2014-06-04,0.84,0.84,-0.36,开放申购,开放赎回
2014-06-05,0.843,0.843,0.36,开放申购,开放赎回
2014-06-06,0.844,0.844,0.12,开放申购,开放赎回
2014-06-09,0.844,0.844,0.0,开放申购,开放赎回
2014-06-10,0.843,0.843,-0.12,开放申购,开放赎回
2014-06-11,0.843,0.843,0.0,开放申购,开放赎回
2014-06-12,0.849,0.849,0.71,开放申购,开放赎回
2014-06-13,0.851,0.851,0.24,开放申购,开放赎回
2014-06-16,0.852,0.852,0.12,开放申购,开放赎回
2014-06-17,0.852,0.852,0.0,开放申购,开放赎回
2014-06-18,0.855,0.855,0.35,开放申购,开放赎回
2014-06-19,0.863,0.863,0.94,开放申购,开放赎回
2014-06-20,0.864,0.864,0.12,开放申购,开放赎回
2014-06-23,0.864,0.864,0.0,开放申购,开放赎回
2014-06-24,0.864,0.864,0.0,开放申购,开放赎回
2014-06-25,0.866,0.866,0.23,开放申购,开放赎回
2014-06-26,0.864,0.864,-0.23,开放申购,开放赎回
2014-06-27,0.862,0.862,-0.23,开放申购,开放赎回
2014-06-30,0.861,0.861,-0.12,开放申购,开放赎回
2014-07-01,0.858,0.858,-0.35,开放申购,开放赎回
2014-07-02,0.86,0.86,0.23,开放申购,开放赎回
2014-07-03,0.858,0.858,-0.23,开放申购,开放赎回
2014-07-07,0.856,0.856,,开放申购,开放赎回
2014-07-08,0.855,0.855,-0.12,开放申购,开放赎回
2014-07-09,0.85,0.85,-0.58,开放申购,开放赎回
2014-07-10,0.848,0.848,-0.24,开放申购,开放赎回
2014-07-11,0.844,0.844,-0.47,开放申购,开放赎回
2014-07-14,0.844,0.844,0.0,开放申购,开放赎回
2014-07-15,0.839,0.839,-0.59,开放申购,开放赎回
2014-07-16,0.841,0.841,0.24,开放申购,开放赎回
2014-07-17,0.845,0.845,0.48,开放申购,开放赎回
2014-07-18,0.842,0.842,-0.36,开放申购,开放赎回
2014-07-21,0.845,0.845,0.36,开放申购,开放赎回
2014-07-22,0.844,0.844,-0.12,开放申购,开放赎回
2014-07-23,0.846,0.846,0.24,开放申购,开放赎回
2014-07-24,0.844,0.844,-0.24,开放申购,开放赎回
2014-07-25,0.847,0.847,0.36,开放申购,开放赎回
2014-07-28,0.847,0.847,0.0,开放申购,开放赎回
2014-07-29,0.843,0.843,-0.47,开放申购,开放赎回
2014-07-30,0.842,0.842,-0.12,开放申购,开放赎回
2014-07-31,0.839,0.839,-0.36,开放申购,开放赎回
2014-08-01,0.835,0.835,-0.48,开放申购,开放赎回
2014-08-04,0.839,0.839,0.48,开放申购,开放赎回
2014-08-05,0.834,0.834,-0.6,开放申购,开放赎回
2014-08-06,0.839,0.839,0.6,开放申购,开放赎回
2014-08-07,0.838,0.838,-0.12,开放申购,开放赎回
2014-08-08,0.833,0.833,-0.6,开放申购,开放赎回
2014-08-11,0.834,0.834,0.12,开放申购,开放赎回
2014-08-12,0.83,0.83,-0.48,开放申购,开放赎回
2014-08-13,0.829,0.829,-0.12,开放申购,开放赎回
2014-08-14,0.823,0.823,-0.72,开放申购,开放赎回
2014-08-15,0.824,0.824,0.12,开放申购,开放赎回
2014-08-18,0.821,0.821,-0.36,开放申购,开放赎回
2014-08-19,0.82,0.82,-0.12,开放申购,开放赎回
2014-08-20,0.824,0.824,0.49,开放申购,开放赎回
2014-08-21,0.824,0.824,0.0,开放申购,开放赎回
2014-08-22,0.824,0.824,0.0,开放申购,开放赎回
2014-08-26,0.827,0.827,,开放申购,开放赎回
2014-08-27,0.827,0.827,0.0,开放申购,开放赎回
2014-08-28,0.828,0.828,0.12,开放申购,开放赎回
2014-08-29,0.831,0.831,0.36,开放申购,开放赎回
2014-09-02,0.824,0.824,,开放申购,开放赎回
2014-09-03,0.826,0.826,0.24,开放申购,开放赎回
2014-09-04,0.824,0.824,-0.24,开放申购,开放赎回
2014-09-05,0.823,0.823,-0.12,开放申购,开放赎回
2014-09-09,0.812,0.812,-1.34,开放申购,开放赎回
2014-09-10,0.805,0.805,-0.86,开放申购,开放赎回
2014-09-11,0.802,0.802,-0.37,开放申购,开放赎回
2014-09-12,0.798,0.798,-0.5,开放申购,开放赎回
2014-09-15,0.797,0.797,-0.13,开放申购,开放赎回
2014-09-16,0.803,0.803,0.75,开放申购,开放赎回
2014-09-17,0.798,0.798,-0.62,开放申购,开放赎回
2014-09-18,0.794,0.794,-0.5,开放申购,开放赎回
2014-09-19,0.791,0.791,-0.38,开放申购,开放赎回
2014-09-22,0.787,0.787,-0.51,开放申购,开放赎回
2014-09-23,0.787,0.787,0.0,开放申购,开放赎回
2014-09-24,0.791,0.791,0.51,开放申购,开放赎回
2014-09-25,0.788,0.788,-0.38,开放申购,开放赎回
2014-09-26,0.789,0.789,0.13,开放申购,开放赎回
2014-09-29,0.793,0.793,0.51,开放申购,开放赎回
2014-09-30,0.783,0.783,,开放申购,开放赎回
2014-10-08,0.781,0.781,-0.26,开放申购,开放赎回
2014-10-09,0.776,0.776,-0.64,开放申购,开放赎回
2014-10-10,0.775,0.775,-0.13,开放申购,开放赎回
2014-10-13,0.774,0.774,-0.13,开放申购,开放赎回
2014-10-14,0.769,0.769,-0.65,开放申购,开放赎回
2014-10-15,0.764,0.764,-0.65,开放申购,开放赎回
2014-10-16,0.767,0.767,0.39,开放申购,开放赎回
2014-10-17,0.768,0.768,0.13,开放申购,开放赎回
2014-10-20,0.765,0.765,-0.39,开放申购,开放赎回
2014-10-21,0.767,0.767,0.26,开放申购,开放赎回
2014-10-22,0.762,0.762,-0.65,开放申购,开放赎回
2014-10-23,0.766,0.766,0.52,开放申购,开放赎回
2014-10-24,0.764,0.764,-0.26,开放申购,开放赎回
2014-10-27,0.762,0.762,-0.26,开放申购,开放赎回
2014-10-28,0.765,0.765,0.39,开放申购,开放赎回
2014-10-29,0.768,0.768,0.39,开放申购,开放赎回
2014-10-30,0.763,0.763,-0.65,开放申购,开放赎回
2014-10-31,0.761,0.761,-0.26,开放申购,开放赎回
2014-11-03,0.758,0.758,-0.39,开放申购,开放赎回
2014-11-04,0.753,0.753,-0.66,开放申购,开放赎回
2014-11-05,0.751,0.751,-0.27,开放申购,开放赎回
2014-11-06,0.751,0.751,0.0,开放申购,开放赎回
2014-11-07,0.756,0.756,0.67,开放申购,开放赎回
2014-11-10,0.748,0.748,-1.06,开放申购,开放赎回
2014-11-11,0.752,0.752,0.53,开放申购,开放赎回
2014-11-12,0.75,0.75,-0.27,开放申购,开放赎回
2014-11-13,0.743,0.743,-0.93,开放申购,开放赎回
2014-11-14,0.75,0.75,0.94,开放申购,开放赎回
2014-11-17,0.748,0.748,-0.27,开放申购,开放赎回
2014-11-18,0.747,0.747,-0.13,开放申购,开放赎回
2014-11-19,0.745,0.745,-0.27,开放申购,开放赎回
2014-11-20,0.748,0.748,0.4,开放申购,开放赎回
2014-11-21,0.752,0.752,0.53,开放申购,开放赎回
2014-11-24,0.749,0.749,-0.4,开放申购,开放赎回
2014-11-25,0.747,0.747,-0.27,开放申购,开放赎回
2014-11-26,0.745,0.745,-0.27,开放申购,开放赎回
2014-11-28,0.725,0.725,,开放申购,开放赎回
2014-12-01,0.736,0.736,1.52,开放申购,开放赎回
2014-12-02,0.726,0.726,-1.36,开放申购,开放赎回
2014-12-03,0.725,0.725,-0.14,开放申购,开放赎回
2014-12-04,0.725,0.725,0.0,开放申购,开放赎回
2014-12-05,0.722,0.722,-0.41,开放申购,开放赎回
2014-12-08,0.715,0.715,-0.97,开放申购,开放赎回
2014-12-09,0.72,0.72,0.7,开放申购,开放赎回
2014-12-10,0.713,0.713,-0.97,开放申购,开放赎回
2014-12-11,0.709,0.709,-0.56,开放申购,开放赎回
2014-12-12,0.706,0.706,-0.42,开放申购,开放赎回
2014-12-15,0.697,0.697,-1.27,开放申购,开放赎回
2014-12-16,0.694,0.694,-0.43,开放申购,开放赎回
2014-12-17,0.694,0.694,0.0,开放申购,开放赎回
2014-12-18,0.695,0.695,0.14,开放申购,开放赎回
2014-12-19,0.701,0.701,0.86,开放申购,开放赎回
2014-12-22,0.691,0.691,-1.43,开放申购,开放赎回
2014-12-23,0.695,0.695,0.58,开放申购,开放赎回
2014-12-29,0.686,0.686,,开放申购,开放赎回
2014-12-30,0.688,0.688,0.29,开放申购,开放赎回
2014-12-31,0.684,0.684,-0.58,暂停申购,暂停赎回
2015-01-05,0.676,0.676,-1.17,开放申购,开放赎回
2015-01-06,0.674,0.674,-0.3,开放申购,开放赎回
2015-01-07,0.672,0.672,-0.3,开放申购,开放赎回
2015-01-08,0.673,0.673,0.15,开放申购,开放赎回
2015-01-09,0.672,0.672,-0.15,开放申购,开放赎回
2015-01-12,0.665,0.665,-1.04,开放申购,开放赎回
2015-01-13,0.661,0.661,-0.6,开放申购,开放赎回
2015-01-14,0.664,0.664,0.45,开放申购,开放赎回
2015-01-15,0.662,0.662,-0.3,开放申购,开放赎回
2015-01-16,0.671,0.671,1.36,开放申购,开放赎回
2015-01-20,0.666,0.666,,开放申购,开放赎回
2015-01-21,0.669,0.669,0.45,开放申购,开放赎回
2015-01-22,0.668,0.668,-0.15,开放申购,开放赎回
2015-01-23,0.664,0.664,-0.6,开放申购,开放赎回
2015-01-26,0.663,0.663,-0.15,开放申购,开放赎回
2015-01-27,0.666,0.666,0.45,开放申购,开放赎回
2015-01-28,0.66,0.66,-0.9,开放申购,开放赎回
2015-01-29,0.654,0.654,-0.91,开放申购,开放赎回
2015-01-30,0.665,0.665,1.68,开放申购,开放赎回
2015-02-02,0.669,0.669,0.6,开放申购,开放赎回
2015-02-03,0.677,0.677,1.2,开放申购,开放赎回
2015-02-04,0.663,0.663,-2.07,开放申购,开放赎回
2015-02-05,0.678,0.678,2.26,开放申购,开放赎回
2015-02-06,0.682,0.682,0.59,开放申购,开放赎回
2015-02-09,0.685,0.685,0.44,开放申购,开放赎回
2015-02-10,0.679,0.679,-0.88,开放申购,开放赎回
2015-02-11,0.677,0.677,-0.29,开放申购,开放赎回
2015-02-12,0.68,0.68,0.44,开放申购,开放赎回
2015-02-13,0.679,0.679,-0.15,开放申购,开放赎回
2015-02-17,0.68,0.68,,开放申购,开放赎回
2015-02-25,0.678,0.678,-0.29,开放申购,开放赎回
2015-02-26,0.671,0.671,-1.03,开放申购,开放赎回
2015-02-27,0.673,0.673,0.3,开放申购,开放赎回
2015-03-02,0.668,0.668,-0.74,开放申购,开放赎回
2015-03-03,0.673,0.673,0.75,开放申购,开放赎回
2015-03-04,0.676,0.676,0.45,开放申购,开放赎回
2015-03-05,0.672,0.672,-0.59,开放申购,开放赎回
2015-03-06,0.663,0.663,-1.34,开放申购,开放赎回
2015-03-09,0.662,0.662,-0.15,开放申购,开放赎回
2015-03-10,0.65,0.65,-1.81,开放申购,开放赎回
2015-03-11,0.65,0.65,0.0,开放申购,开放赎回
2015-03-12,0.641,0.641,-1.38,开放申购,开放赎回
2015-03-13,0.622,0.622,-2.96,开放申购,开放赎回
2015-03-16,0.611,0.611,-1.77,开放申购,开放赎回
2015-03-17,0.601,0.601,-1.64,开放申购,开放赎回
2015-03-18,0.624,0.624,3.83,开放申购,开放赎回
2015-03-19,0.604,0.604,-3.21,开放申购,开放赎回
2015-03-20,0.614,0.614,1.66,开放申购,开放赎回
2015-03-23,0.621,0.621,1.14,开放申购,开放赎回
2015-03-24,0.619,0.619,-0.32,开放申购,开放赎回
2015-03-25,0.632,0.632,2.1,开放申购,开放赎回
2015-03-26,0.655,0.655,3.64,开放申购,开放赎回
2015-03-27,0.627,0.627,-4.27,开放申购,开放赎回
2015-03-30,0.63,0.63,0.48,开放申购,开放赎回
2015-03-31,0.62,0.62,-1.59,开放申购,开放赎回
2015-04-01,0.638,0.638,2.9,开放申购,开放赎回
2015-04-02,0.633,0.633,-0.78,开放申购,开放赎回
2015-04-07,0.668,0.668,,开放申购,开放赎回
2015-04-08,0.644,0.644,-3.59,开放申购,开放赎回
2015-04-09,0.644,0.644,0.0,开放申购,开放赎回
2015-04-10,0.654,0.654,1.55,开放申购,开放赎回
2015-04-13,0.657,0.657,0.46,开放申购,开放赎回
2015-04-14,0.663,0.663,0.91,开放申购,开放赎回
2015-04-15,0.686,0.686,3.47,开放申购,开放赎回
2015-04-16,0.693,0.693,1.02,开放申购,开放赎回
2015-04-17,0.691,0.691,-0.29,开放申购,开放赎回
2015-04-20,0.692,0.692,0.14,开放申购,开放赎回
2015-04-21,0.681,0.681,-1.59,开放申购,开放赎回
2015-04-22,0.682,0.682,0.15,开放申购,开放赎回
2015-04-23,0.696,0.696,2.05,开放申购,开放赎回
2015-04-24,0.696,0.696,0.0,开放申购,开放赎回
2015-04-27,0.69,0.69,-0.86,开放申购,开放赎回
2015-04-28,0.69,0.69,0.0,开放申购,开放赎回
2015-04-29,0.703,0.703,1.88,开放申购,开放赎回
2015-04-30,0.714,0.714,1.56,开放申购,开放赎回
2015-05-05,0.723,0.723,,开放申购,开放赎回
2015-05-06,0.725,0.725,0.28,开放申购,开放赎回
2015-05-07,0.698,0.698,-3.72,开放申购,开放赎回
2015-05-08,0.705,0.705,1.0,开放申购,开放赎回
2015-05-11,0.703,0.703,-0.28,开放申购,开放赎回
2015-05-12,0.718,0.718,2.13,开放申购,开放赎回
2015-05-13,0.714,0.714,-0.56,开放申购,开放赎回
2015-05-14,0.711,0.711,-0.42,开放申购,开放赎回
2015-05-15,0.71,0.71,-0.14,开放申购,开放赎回
2015-05-18,0.706,0.706,-0.56,开放申购,开放赎回
2015-05-19,0.674,0.674,-4.53,开放申购,开放赎回
2015-05-20,0.68,0.68,0.89,开放申购,开放赎回
2015-05-21,0.699,0.699,2.79,开放申购,开放赎回
2015-05-22,0.691,0.691,-1.14,开放申购,开放赎回
2015-05-26,0.676,0.676,,开放申购,开放赎回
2015-05-27,0.671,0.671,-0.74,开放申购,开放赎回
2015-05-28,0.672,0.672,0.15,开放申购,开放赎回
2015-05-29,0.69,0.69,2.68,开放申购,开放赎回
2015-06-01,0.691,0.691,0.14,开放申购,开放赎回
2015-06-02,0.696,0.696,0.72,开放申购,开放赎回
2015-06-03,0.683,0.683,-1.87,开放申购,开放赎回
2015-06-04,0.671,0.671,-1.76,开放申购,开放赎回
2015-06-05,0.679,0.679,1.19,开放申购,开放赎回
2015-06-08,0.673,0.673,-0.88,开放申购,开放赎回
2015-06-09,0.685,0.685,1.78,开放申购,开放赎回
2015-06-10,0.693,0.693,1.17,开放申购,开放赎回
2015-06-11,0.69,0.69,-0.43,开放申购,开放赎回
2015-06-12,0.683,0.683,-1.01,开放申购,开放赎回
2015-06-15,0.681,0.681,-0.29,开放申购,开放赎回
2015-06-16,0.683,0.683,0.29,开放申购,开放赎回
2015-06-17,0.681,0.681,-0.29,开放申购,开放赎回
2015-06-18,0.685,0.685,0.59,开放申购,开放赎回
2015-06-19,0.674,0.674,-1.61,开放申购,开放赎回
2015-06-23,0.69,0.69,2.37,开放申购,开放赎回
2015-06-24,0.681,0.681,-1.3,开放申购,开放赎回
2015-06-25,0.674,0.674,-1.03,开放申购,开放赎回
2015-06-26,0.674,0.674,0.0,开放申购,开放赎回
2015-06-29,0.659,0.659,-2.23,开放申购,开放赎回
2015-06-30,0.672,0.672,1.97,开放申购,开放赎回
2015-07-01,0.649,0.649,-3.42,开放申购,开放赎回
2015-07-02,0.645,0.645,-0.62,开放申购,开放赎回
2015-07-06,0.607,0.607,,开放申购,开放赎回
2015-07-07,0.611,0.611,0.66,开放申购,开放赎回
2015-07-08,0.603,0.603,-1.31,开放申购,开放赎回
2015-07-09,0.613,0.613,1.66,开放申购,开放赎回
2015-07-10,0.614,0.614,0.16,开放申购,开放赎回
2015-07-13,0.608,0.608,-0.98,开放申购,开放赎回
2015-07-14,0.613,0.613,0.82,开放申购,开放赎回
2015-07-15,0.598,0.598,-2.45,开放申购,开放赎回
2015-07-16,0.593,0.593,-0.84,开放申购,开放赎回
2015-07-17,0.592,0.592,-0.17,开放申购,开放赎回
2015-07-20,0.584,0.584,-1.35,开放申购,开放赎回
2015-07-21,0.593,0.593,1.54,开放申购,开放赎回
2015-07-22,0.576,0.576,-2.87,开放申购,开放赎回
2015-07-23,0.569,0.569,-1.22,开放申购,开放赎回
2015-07-24,0.565,0.565,-0.7,开放申购,开放赎回
2015-07-27,0.553,0.553,-2.12,开放申购,开放赎回
2015-07-28,0.558,0.558,0.9,开放申购,开放赎回
2015-07-29,0.567,0.567,1.61,开放申购,开放赎回
2015-07-30,0.564,0.564,-0.53,开放申购,开放赎回
2015-07-31,0.549,0.549,-2.66,开放申购,开放赎回
2015-08-03,0.532,0.532,-3.1,开放申购,开放赎回
2015-08-04,0.536,0.536,0.75,开放申购,开放赎回
2015-08-05,0.529,0.529,-1.31,开放申购,开放赎回
2015-08-06,0.526,0.526,-0.57,开放申购,开放赎回
2015-08-07,0.517,0.517,-1.71,开放申购,开放赎回
2015-08-10,0.526,0.526,1.74,开放申购,开放赎回
2015-08-11,0.523,0.523,-0.57,开放申购,开放赎回
2015-08-12,0.528,0.528,0.96,开放申购,开放赎回
2015-08-13,0.525,0.525,-0.57,开放申购,开放赎回
2015-08-14,0.52,0.52,-0.95,开放申购,开放赎回
2015-08-17,0.516,0.516,-0.77,开放申购,开放赎回
2015-08-18,0.519,0.519,0.58,开放申购,开放赎回
2015-08-19,0.497,0.497,-4.24,开放申购,开放赎回
2015-08-20,0.492,0.492,-1.01,开放申购,开放赎回
2015-08-21,0.486,0.486,-1.22,开放申购,开放赎回
2015-08-24,0.46,0.46,-5.35,开放申购,开放赎回
2015-08-25,0.468,0.468,1.74,开放申购,开放赎回
2015-08-26,0.472,0.472,0.85,开放申购,开放赎回
2015-08-27,0.514,0.514,8.9,开放申购,开放赎回
2015-08-28,0.544,0.544,5.84,开放申购,开放赎回
2015-08-31,0.58,0.58,6.62,开放申购,开放赎回
2015-09-01,0.536,0.536,-7.59,开放申购,开放赎回
2015-09-02,0.545,0.545,1.68,开放申购,开放赎回
2015-09-08,0.542,0.542,,开放申购,开放赎回
2015-09-09,0.525,0.525,-3.14,开放申购,开放赎回
2015-09-10,0.538,0.538,2.48,开放申购,开放赎回
2015-09-11,0.529,0.529,-1.67,开放申购,开放赎回
2015-09-14,0.518,0.518,-2.08,开放申购,开放赎回
2015-09-15,0.525,0.525,1.35,开放申购,开放赎回
2015-09-16,0.55,0.55,4.76,开放申购,开放赎回
2015-09-17,0.545,0.545,-0.91,开放申购,开放赎回
2015-09-18,0.525,0.525,-3.67,开放申购,开放赎回
2015-09-21,0.539,0.539,2.67,开放申购,开放赎回
2015-09-22,0.536,0.536,-0.56,开放申购,开放赎回
2015-09-23,0.522,0.522,-2.61,开放申购,开放赎回
2015-09-24,0.526,0.526,0.77,开放申购,开放赎回
2015-09-25,0.529,0.529,0.57,开放申购,开放赎回
2015-09-28,0.517,0.517,-2.27,开放申购,开放赎回
2015-09-29,0.523,0.523,1.16,开放申购,开放赎回
2015-09-30,0.527,0.527,0.76,开放申购,开放赎回
2015-10-08,0.573,0.573,8.73,开放申购,开放赎回
2015-10-09,0.569,0.569,-0.7,开放申购,开放赎回
2015-10-12,0.544,0.544,-4.39,开放申购,开放赎回
2015-10-13,0.534,0.534,-1.84,开放申购,开放赎回
2015-10-14,0.537,0.537,0.56,开放申购,开放赎回
2015-10-15,0.539,0.539,0.37,开放申购,开放赎回
2015-10-16,0.542,0.542,0.56,开放申购,开放赎回
2015-10-19,0.529,0.529,-2.4,开放申购,开放赎回
2015-10-20,0.527,0.527,-0.38,开放申购,开放赎回
2015-10-21,0.516,0.516,-2.09,开放申购,开放赎回
2015-10-22,0.52,0.52,0.78,开放申购,开放赎回
2015-10-23,0.514,0.514,-1.15,开放申购,开放赎回
2015-10-26,0.505,0.505,-1.75,开放申购,开放赎回
2015-10-27,0.498,0.498,-1.39,开放申购,开放赎回
2015-10-28,0.525,0.525,5.42,开放申购,开放赎回
2015-10-29,0.522,0.522,-0.57,开放申购,开放赎回
2015-10-30,0.528,0.528,1.15,开放申购,开放赎回
2015-11-02,0.523,0.523,-0.95,开放申购,开放赎回
2015-11-03,0.542,0.542,3.63,开放申购,开放赎回
2015-11-04,0.528,0.528,-2.58,开放申购,开放赎回
2015-11-05,0.518,0.518,-1.89,开放申购,开放赎回
2015-11-06,0.512,0.512,-1.16,开放申购,开放赎回
2015-11-09,0.508,0.508,-0.78,开放申购,开放赎回
2015-11-10,0.508,0.508,0.0,开放申购,开放赎回
2015-11-11,0.497,0.497,-2.17,开放申购,开放赎回
2015-11-12,0.483,0.483,-2.82,开放申购,开放赎回
2015-11-13,0.474,0.474,-1.86,开放申购,开放赎回
2015-11-16,0.484,0.484,2.11,开放申购,开放赎回
2015-11-17,0.473,0.473,-2.27,开放申购,开放赎回
2015-11-18,0.475,0.475,0.42,开放申购,开放赎回
2015-11-19,0.473,0.473,-0.42,开放申购,开放赎回
2015-11-20,0.473,0.473,0.0,开放申购,开放赎回
2015-11-23,0.475,0.475,0.42,开放申购,开放赎回
2015-11-24,0.483,0.483,1.68,开放申购,开放赎回
2015-11-25,0.485,0.485,0.41,开放申购,开放赎回
2015-11-27,0.475,0.475,,开放申购,开放赎回
2015-11-30,0.472,0.472,-0.63,开放申购,开放赎回
2015-12-01,0.471,0.471,-0.21,开放申购,开放赎回
2015-12-02,0.456,0.456,-3.18,开放申购,开放赎回
2015-12-03,0.464,0.464,1.75,开放申购,开放赎回
2015-12-04,0.455,0.455,-1.94,开放申购,开放赎回
2015-12-07,0.436,0.436,-4.18,开放申购,开放赎回
2015-12-08,0.435,0.435,-0.23,开放申购,开放赎回
2015-12-09,0.431,0.431,-0.92,开放申购,开放赎回
2015-12-10,0.427,0.427,-0.93,开放申购,开放赎回
2015-12-11,0.418,0.418,-2.11,开放申购,开放赎回
2015-12-14,0.42,0.42,0.48,开放申购,开放赎回
2015-12-15,0.426,0.426,1.43,开放申购,开放赎回
2015-12-16,0.415,0.415,-2.58,开放申购,开放赎回
2015-12-17,0.41,0.41,-1.2,开放申购,开放赎回
2015-12-18,0.409,0.409,-0.24,开放申购,开放赎回
2015-12-21,0.407,0.407,-0.49,开放申购,开放赎回
2015-12-22,0.408,0.408,0.25,开放申购,开放赎回
2015-12-23,0.419,0.419,2.7,开放申购,开放赎回
2015-12-24,0.42,0.42,0.24,开放申购,开放赎回
2015-12-28,0.411,0.411,,开放申购,开放赎回
